date,isbn,retailer,title,price,url
260908,9781534330382,Cheap Graphic Novels,I WAS A FASHION SCHOOL SERIAL KILLER TP,13.99,https://cheapgraphicnovels.com/i-was-a-fashion-school-serial-killer-tp
260908,9781534330405,Cheap Graphic Novels,GI JOE (2024) VOL 04 THE HUNT FOR ENERGON TP REG CVR,11.89,https://cheapgraphicnovels.com/gi-joe-2024-vol-04-the-hunt-for-energon-tp-reg-cvr
260908,9781534330566,Cheap Graphic Novels,TECH JACKET COMPENDIUM VOL 01 TP,27.99,https://cheapgraphicnovels.com/tech-jacket-compendium-vol-01-tp
260908,9781534330849,Cheap Graphic Novels,POWER FANTASY VOL 03 THE END OF HISTORY TP,11.89,https://cheapgraphicnovels.com/power-fantasy-vol-03-the-end-of-history-tp
260908,9781534330948,Cheap Graphic Novels,ASSORTED CRISIS EVENTS VOL 02 TP REG CVR,11.89,https://cheapgraphicnovels.com/assorted-crisis-events-vol-02-tp-reg-cvr
260908,9781534331457,Cheap Graphic Novels,BARRIER TP,13.99,https://cheapgraphicnovels.com/barrier-tp
260908,9781534331525,Cheap Graphic Novels,D'ORC VOL 01 TP REG CVR,7.99,https://cheapgraphicnovels.com/d-orc-vol-01-tp-reg-cvr
260908,9781534332409,Cheap Graphic Novels,RADIANT BLACK VOL 08 NEW NUMBER ONE TP,12.59,https://cheapgraphicnovels.com/radiant-black-vol-08-new-number-one-tp
260908,9781534332485,Cheap Graphic Novels,GHOST PEPPER VOL 02 TASTE OF CINDERS TP LULLABI CVR,13.99,https://cheapgraphicnovels.com/ghost-pepper-vol-02-taste-of-cinders-tp-lullabi-cvr
260908,9781534332515,Cheap Graphic Novels,VOID RIVALS VOL 05 QUINTESSON WAR TP REG CVR,11.89,https://cheapgraphicnovels.com/void-rivals-vol-05-quintesson-war-tp-reg-cvr
260908,9781534332584,Cheap Graphic Novels,TRANSFORMERS (2023) VOL 04 CONQUER AND CONTROL TP REG CVR,11.89,https://cheapgraphicnovels.com/transformers-2023-vol-04-conquer-and-control-tp-reg-cvr
260908,9781534332638,Cheap Graphic Novels,TRANSFORMERS (2023) VOL 06 DECEPTICONS ATTACK TP NAKAYAMA CVR,11.89,https://cheapgraphicnovels.com/transformers-2023-vol-06-decepticons-attack-tp-nakayama-cvr
260908,9781534332720,Cheap Graphic Novels,INVINCIBLE VOL 16 TP NEW EDITION,10.49,https://cheapgraphicnovels.com/invincible-vol-16-tp-new-edition
260908,9781534332898,Cheap Graphic Novels,INVINCIBLE VOL 13 TP NEW EDITION,11.89,https://cheapgraphicnovels.com/invincible-vol-13-tp-new-edition
